gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,MonthlyChargeGroup,ChargesRatio,ServiceCount,IsLongTermCustomer,IsAutoPay,HasInternet
Female,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.1,552.95,1,0-12,High,7.266097240473063,2,0,1,1
Female,0,0,0,47,1,1,DSL,1,1,0,1,0,1,Two year,0,Mailed check,74.05,3496.3,0,25-48,High,46.58627581612259,6,1,0,1
Male,1,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.7,93.7,1,0-12,Medium,2.050328227571116,1,0,0,1
Male,1,0,0,62,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),110.75,7053.35,0,61-72,Very High,63.117225950783,7,1,1,1
Female,0,1,1,16,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.7,301.55,0,13-24,Low,14.567632850241546,1,0,0,0
Male,0,0,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),49.5,312.7,0,0-12,Medium,6.192079207920792,2,0,1,1
Male,0,0,0,19,1,0,DSL,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),55.0,1046.5,1,13-24,Medium,18.6875,3,0,1,1
Female,0,1,1,69,0,0,DSL,1,0,1,0,0,1,Two year,1,Credit card (automatic),43.95,2960.1,0,61-72,Medium,65.85317018909899,3,1,1,1
Male,0,1,1,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,834.2,1,0-12,High,11.071001990710021,2,0,0,1
Female,0,1,0,64,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.15,6953.4,0,61-72,Very High,62.000891662951396,7,1,0,1
Female,0,1,0,39,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),104.7,4134.85,1,25-48,Very High,39.11873226111637,6,1,1,1
Female,0,0,0,15,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,55.7,899.8,1,13-24,Medium,15.8694885361552,3,0,0,1
Male,0,0,0,25,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,541.5,0,25-48,Low,25.069444444444443,1,1,0,0
Female,0,0,0,6,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,116.85,0,0-12,Low,5.658595641646489,1,0,1,0
Male,0,1,0,66,1,1,Fiber optic,1,1,1,1,1,1,One year,0,Bank transfer (automatic),115.8,7942.15,0,61-72,Very High,67.9978595890411,8,1,1,1
Female,0,0,0,61,1,1,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),88.65,5321.25,0,61-72,High,59.35582822085889,7,1,1,1
Female,1,1,0,43,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,94.5,4156.8,0,25-48,High,43.52670157068063,5,1,0,1
Female,0,0,0,12,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,223.6,0,0-12,Low,10.597156398104264,1,0,0,0
Male,1,0,0,23,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),34.65,768.45,0,13-24,Low,21.555399719495092,1,0,1,1
Male,1,1,0,71,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),52.3,3765.05,0,61-72,Medium,70.63883677298313,4,1,1,1
Female,0,0,0,34,1,1,DSL,0,0,0,1,1,0,Month-to-month,0,Mailed check,65.0,2157.5,0,25-48,Medium,32.68939393939394,4,1,0,1
Female,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),19.85,108.05,1,0-12,Low,5.182254196642686,1,0,1,0
Female,0,1,0,41,0,0,DSL,0,1,0,1,0,0,One year,0,Mailed check,35.45,1391.65,0,25-48,Medium,38.179698216735254,2,1,0,1
Female,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1379.8,0,61-72,Low,66.65700483091787,1,1,1,0
Male,1,0,0,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,1273.3,0,13-24,High,13.181159420289855,4,0,0,1
Female,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,1,Mailed check,19.85,810.45,0,25-48,Low,38.8705035971223,1,1,0,0
Female,0,1,1,23,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Credit card (automatic),81.85,1810.85,0,13-24,High,21.856970428485216,3,0,1,1
Male,0,1,1,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),109.3,7782.85,0,61-72,Very High,70.56074342701723,7,1,1,1
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,70.3,1,0-12,High,0.9859747545582047,1,0,0,1
Male,0,1,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,1797.1,0,61-72,Low,68.0719696969697,2,1,0,0
Male,0,1,1,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,377.85,0,0-12,Medium,5.336864406779662,1,0,0,1
Male,0,1,1,23,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),20.0,445.3,0,13-24,Low,21.204761904761906,1,0,1,0
Male,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.55,851.75,1,0-12,High,9.841132293471983,3,0,0,1
Female,0,0,0,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,109.9,7624.2,0,61-72,Very High,68.74842200180342,7,1,0,1
Female,0,1,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.3,355.1,0,0-12,Medium,6.9220272904483435,2,0,1,1
Male,0,0,1,6,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,94.5,575.45,1,0-12,High,6.02565445026178,4,0,0,1
Male,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906.85,0,0-12,Very High,8.847317073170732,5,0,0,1
Female,0,0,0,12,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.15,1057.55,0,0-12,High,11.731003882418191,4,0,0,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,19.4,0,0-12,Low,0.9509803921568627,1,0,0,0
Female,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,1388.75,0,25-48,Low,44.943365695792885,1,1,1,1
Male,0,0,0,20,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,1641.3,0,13-24,High,20.56766917293233,2,0,0,1
Female,1,1,0,16,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.35,1375.15,1,13-24,High,15.925303995367692,3,0,1,1
Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,79.65,152.7,1,0-12,High,1.8933663980161188,2,0,0,1
Female,0,0,0,10,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,19.3,185.2,0,0-12,Low,9.123152709359605,1,0,0,0
Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,195.05,1,0-12,High,2.4199751861042187,2,0,0,1
Male,0,1,1,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Mailed check,96.8,1826.7,0,13-24,High,18.677914110429448,5,0,0,1
Male,0,1,0,20,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.65,417.5,0,13-24,Low,19.284064665127023,1,0,0,0
Male,0,1,1,19,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,344.5,0,13-24,Low,16.5625,1,0,0,0
Male,1,0,0,19,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,90.6,1660.0,1,13-24,High,18.12227074235808,4,0,0,1
Male,0,1,0,22,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,104.6,2180.55,0,13-24,Very High,20.64914772727273,6,0,0,1
Female,0,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.05,2835.9,0,25-48,High,34.9895126465145,3,1,1,1
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.15,45.15,0,0-12,Medium,0.9783315276273022,1,0,0,1
Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730.85,0,25-48,High,36.82872555630478,2,1,1,1
Female,1,1,0,54,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.1,5437.1,0,49-60,High,54.316683316683324,5,1,0,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.2,20.2,1,0-12,Low,0.9528301886792453,1,0,1,0
Male,0,1,0,66,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),106.05,6981.35,1,61-72,Very High,65.21578701541337,6,1,1,1
Male,0,0,0,56,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Mailed check,105.35,5794.45,0,49-60,Very High,54.484720263281616,6,1,0,1
Male,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747.2,0,13-24,Medium,16.017148981779208,1,0,1,1
Female,0,1,1,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.95,1267.95,0,13-24,High,15.663372452130945,3,0,1,1
Female,0,0,0,68,1,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),54.45,3674.95,0,61-72,Medium,66.27502254283138,3,1,1,1
Female,1,1,0,53,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.1,1275.6,0,49-60,Low,48.8735632183908,2,1,1,0
Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.7,5893.9,0,61-72,High,68.77362893815635,7,1,1,1
Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,724.65,0,0-12,High,9.429407937540663,2,0,0,1
Female,0,0,0,30,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,1536.75,0,25-48,Medium,30.858433734939762,2,1,0,1
Female,0,0,0,36,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,3615.6,1,25-48,High,36.10184722915626,5,1,0,1
Female,0,0,0,18,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,35.2,607.3,0,13-24,Medium,16.77624309392265,2,0,0,1
Female,1,1,1,55,1,1,DSL,1,0,1,1,1,0,One year,0,Electronic check,76.25,4154.55,0,49-60,High,53.78058252427185,6,1,0,1
Female,0,1,0,39,0,0,DSL,1,0,1,0,1,1,Month-to-month,0,Electronic check,55.9,2184.35,1,25-48,Medium,38.389279437609844,4,1,0,1
Male,0,0,0,21,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,82.35,1852.85,1,13-24,High,22.229754049190163,3,0,0,1
Male,0,0,0,2,0,0,DSL,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),40.4,77.15,1,0-12,Medium,1.8635265700483095,3,0,1,1
Male,1,0,0,33,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.9,847.8,0,25-48,Low,32.73359073359073,2,1,1,0
Male,0,1,0,44,0,0,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),54.3,2390.45,0,25-48,Medium,43.226943942133815,4,1,1,1
Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,0,25-48,Medium,28.580980683506688,4,1,1,1
Female,0,1,0,71,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.9,1493.2,0,61-72,Low,68.18264840182648,1,1,1,0
Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.35,338.1,1,0-12,High,4.428290766208252,2,0,0,1
Male,0,0,1,35,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,85.15,3030.6,1,25-48,High,35.17817759721416,3,1,0,1
Male,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),75.35,75.35,0,0-12,High,0.9869024230517355,2,0,1,1
Male,1,1,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.45,2184.85,0,13-24,Very High,20.719298245614034,6,0,0,1
Female,0,0,1,22,0,0,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031.4,0,13-24,Medium,20.444003964321112,3,0,1,1
Female,0,0,1,49,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921.3,0,49-60,Low,45.05134474327628,1,1,1,0
Female,0,1,1,42,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.15,3875.4,0,25-48,High,41.60386473429951,4,1,0,1
Female,0,1,1,33,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,93.8,3124.5,1,25-48,High,32.958860759493675,4,1,0,1
Female,0,1,1,7,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.85,144.15,0,0-12,Low,6.913669064748201,1,0,0,0
Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,0,61-72,Very High,66.06419753086419,6,1,1,1
Male,0,0,0,15,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Electronic check,95.7,1451.1,0,13-24,High,15.00620475698035,5,0,0,1
Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,93.15,6368.2,0,61-72,High,67.63887413701539,5,1,0,1
Male,0,1,1,53,1,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,3729.6,0,49-60,Medium,52.75247524752475,5,1,0,1
Male,0,1,1,21,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.8,350.1,0,13-24,Low,16.83173076923077,1,0,0,0
Female,0,1,1,40,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.35,2847.2,0,25-48,High,39.353144436765724,5,1,0,1
Female,0,1,1,22,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.75,452.35,0,13-24,Low,20.79770114942529,1,0,1,0
Male,0,0,0,39,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,40.6,1494.5,0,25-48,Medium,35.92548076923077,2,1,0,1
Male,0,0,0,45,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,20.4,930.45,1,25-48,Low,43.478971962616825,1,1,0,0
Female,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,41.85,0,0-12,Low,1.9601873536299765,1,0,0,0
Female,0,1,1,57,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1272.05,0,49-60,Low,61.30361445783132,1,1,1,0
Male,0,1,1,8,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,0,0-12,Medium,8.575812274368232,2,0,0,1
Male,1,1,0,7,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Credit card (automatic),94.7,673.1,1,0-12,High,7.033437826541275,5,0,1,1
Male,0,0,0,6,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),30.5,208.7,1,0-12,Low,6.625396825396825,1,0,1,1
Female,0,1,1,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,150.75,0,0-12,Low,7.027972027972028,1,0,0,0
Male,0,0,0,49,1,1,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),66.15,3199.0,0,49-60,Medium,47.63961280714817,4,1,1,1
Female,0,0,0,65,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,89.85,5844.65,0,61-72,High,64.33296642817831,5,1,0,1
Female,0,0,0,55,1,0,DSL,0,0,0,0,0,0,One year,0,Bank transfer (automatic),45.05,2462.6,0,49-60,Medium,53.47665580890337,1,1,1,1
Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,0,61-72,High,71.3010813887308,8,1,1,1
Male,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403.4,0,25-48,High,34.81739130434783,6,1,0,1
Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,77.0,237.75,1,0-12,High,3.048076923076923,2,0,0,1
Female,0,0,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.1,221.35,1,0-12,Low,10.490521327014218,1,0,1,0
Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.3,75.3,1,0-12,High,0.9868938401048493,2,0,0,1
Male,0,0,0,17,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),106.65,1672.1,0,13-24,Very High,15.532745006967021,7,0,1,1
Female,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.15,7881.2,0,61-72,Very High,70.9059829059829,7,1,1,1
Female,0,1,1,28,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer (automatic),82.85,2320.8,0,25-48,High,27.677996422182474,3,1,1,1
Female,0,1,0,18,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,370.5,0,13-24,Low,17.559241706161135,1,0,0,0
Female,1,1,0,40,1,0,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),99.2,4062.2,1,25-48,High,40.54091816367265,5,1,1,1
Female,0,0,0,52,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,3043.7,0,49-60,Medium,50.350703060380475,3,1,0,1
Female,0,1,0,47,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,0,25-48,Medium,45.69463087248322,3,1,1,1
Female,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081.25,0,13-24,Medium,21.32642998027613,2,0,1,1
Male,0,1,1,66,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.85,4097.05,0,61-72,Medium,61.28721017202693,5,1,0,1
Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,632.2,0,0-12,High,8.485906040268457,2,0,0,1
Male,1,0,0,47,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Mailed check,85.5,4042.3,1,25-48,High,46.731791907514456,3,1,0,1
Female,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,164.85,1,0-12,Low,7.831353919239905,1,0,0,0
Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,0,61-72,Very High,71.23244657653728,8,1,1,1
Female,1,0,0,50,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,83.4,4113.7,0,49-60,High,48.740521327014214,4,1,0,1
Male,0,1,0,46,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.65,3047.15,0,25-48,Medium,45.71867966991748,5,1,0,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.4,70.4,1,0-12,High,0.9859943977591037,1,0,0,1
Female,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.4,0,61-72,Medium,67.25581395348837,5,1,1,1
Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729.75,0,25-48,High,42.92002301495972,4,1,1,1
Female,0,0,0,5,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,75.65,399.45,0,0-12,High,5.211350293542074,2,0,0,1
Male,0,1,1,7,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,49.75,331.3,1,0-12,Medium,6.528078817733991,2,0,0,1
Male,0,0,0,29,1,1,DSL,0,1,1,0,0,1,One year,0,Credit card (automatic),70.9,1964.6,0,25-48,High,27.3240611961057,5,1,1,1
Female,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.85,1336.15,0,25-48,Medium,26.276302851524093,2,1,0,1
Female,1,0,0,15,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),75.3,1147.45,1,13-24,High,15.038663171690695,2,0,1,1
Female,0,1,1,25,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.1,486.05,0,25-48,Low,23.03554502369668,1,1,0,0
Female,0,1,0,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.0,1078.9,1,0-12,High,11.356842105263159,4,0,0,1
Male,0,1,0,57,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,103.05,5925.75,0,49-60,Very High,56.950985103315716,7,1,0,1
Male,0,0,0,67,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),118.35,7804.15,1,61-72,Very High,65.38877251780478,8,1,1,1
Female,1,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,99.7,4747.2,0,25-48,High,47.14200595829195,5,1,0,1
Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,81.9,1028.9,0,13-24,High,12.41133896260555,2,0,0,1
Male,0,0,0,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,30.45,226.45,1,0-12,Low,7.200317965023848,1,0,0,1
Female,0,1,0,44,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.1,4364.1,1,25-48,High,44.94438722966015,4,1,0,1
Male,0,1,1,71,1,1,DSL,1,0,0,0,1,0,One year,1,Electronic check,66.2,4692.55,0,61-72,Medium,69.8296130952381,4,1,0,1
Male,1,1,0,24,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.25,2433.9,1,13-24,Very High,23.1249406175772,6,1,0,1
Male,1,0,0,15,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.2,1217.25,1,13-24,High,14.990763546798028,3,0,0,1
Female,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19.75,0,0-12,Low,0.9518072289156626,1,0,0,0
Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,72.6,154.3,0,0-12,High,2.096467391304348,2,0,0,1
Male,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,116.5,6382.55,0,49-60,Very High,54.31957446808511,8,1,0,1
Male,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,106.8,7623.2,0,61-72,Very High,70.71614100185529,6,1,0,1
Male,0,1,1,50,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,24.95,1261.45,0,49-60,Low,48.61078998073218,2,1,0,0
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,0,0-12,High,0.9889196675900277,3,0,0,1
Male,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86.05,0,0-12,Low,4.249382716049382,1,0,0,0
Female,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Bank transfer (automatic),104.55,6779.05,0,61-72,Very High,64.22595926101374,7,1,1,1
Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345.0,0,49-60,High,49.26303854875283,7,1,0,1
Female,1,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.75,82.85,0,0-12,Low,2.6094488188976377,1,0,0,1
Male,0,1,1,66,1,1,No,0,0,0,0,0,0,One year,1,Credit card (automatic),25.7,1714.55,0,61-72,Low,64.21535580524345,2,1,1,0
Male,0,0,1,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.2,893.2,0,0-12,High,10.243119266055047,3,0,0,1
Male,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,0,25-48,Low,26.072347266881028,1,1,1,1
Male,0,1,0,65,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.35,6347.55,0,61-72,High,63.254110612855015,6,1,0,1
Female,0,0,0,62,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.2,1123.65,0,61-72,Low,55.626237623762385,1,1,1,0
Female,0,1,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.1,43.15,0,0-12,Low,2.045023696682464,1,0,1,0
Female,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,35.1,0,0-12,Low,1.6440281030444965,1,0,1,0
Female,0,1,1,55,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.65,1388.0,0,49-60,Low,52.08255159474672,2,1,1,0
Male,1,1,0,41,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.55,3851.45,0,25-48,High,40.30821559392988,4,1,0,1
Female,0,1,1,17,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,104.2,1743.5,1,13-24,Very High,16.57319391634981,6,0,0,1
Female,0,0,0,30,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),94.4,2638.1,0,25-48,High,27.653039832285113,4,1,1,1
Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.1,946.95,0,13-24,Medium,16.584063047285465,3,0,0,1
Female,0,1,1,16,1,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1114.85,0,13-24,Medium,16.098916967509023,5,0,1,1
Male,0,0,0,72,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1777.6,0,61-72,Low,69.03300970873786,2,1,1,0
Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,684.85,0,0-12,High,8.86537216828479,2,0,0,1
Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,74.35,0,0-12,High,0.986728599867286,2,0,0,1
Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,54.15,1312.45,0,13-24,Medium,23.797824116047146,3,0,0,1
Male,0,0,1,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,159.2,0,0-12,Low,7.7848410757946205,1,0,1,0
Male,0,1,1,19,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,34.95,610.2,0,13-24,Low,16.97357440890125,2,0,0,1
Female,0,0,0,7,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.65,404.35,0,0-12,Medium,7.398902104300092,3,0,0,1
Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.65,69.65,1,0-12,Medium,0.9858457183297947,1,0,0,1
